t,y_scaled
0,0.6823101347996336
1,-0.1484162838968719
2,-0.16752325016327035
3,0.3770563833904737
4,0.26471225741207016
5,0.5324465940880868
6,0.04080323566588547
7,0.8660563858036028
8,0.10638010877725625
9,0.6316324620936271
10,0.605012707921002
11,0.5687564668866821
12,1.9169106609331035
13,2.326877451329095
14,1.0932042712007601
15,2.1543423536640156
16,0.16212053617446726
17,1.0128623007390025
18,0.5189480110003516
19,1.352923185897591
20,1.009124103114976
21,0.6169947381383112
22,1.3390060920995852
23,0.4760618814364773
24,1.6526292488635965
25,0.0009484909335848432
26,-0.8516312497818527
27,-0.13665946063811452
28,-1.1020410752092824
29,-0.2596880329497799
30,-0.7328347249925111
31,-0.6967320093807068
32,-1.0558436382759488
33,-1.3164516552711731
34,-1.472808139590704
35,-0.9392968462986407
36,-1.4808706238322373
37,-0.5443180843614696
38,-1.3561454574983018
39,-1.5974302576210004
40,-1.0228158781733494
41,-0.6893507610253358
42,-0.12291462742611212
43,-0.7221613528236804
44,-1.180916537095218
45,0.11772696637041569
46,-0.7000986693052632
47,-0.7281111652027906
48,-0.6792647454585765
49,0.2158956803530019
50,-0.42698343467738725
51,0.7114852269747101
52,0.4720900387676047
53,0.3302681817977488
54,-0.0002444078797895878
55,1.0047579767745134
56,0.12727181623248185
57,0.2273766891824686
58,0.3872599755625903
59,-0.016913277534975964
60,0.5483483010447523
61,0.8989793070372658
62,1.3451512332870326
63,1.2147941017336719
64,1.5473735558853838
65,0.9053521063616026
66,0.5129818057794875
67,0.6073123610796269
68,1.141468778588799
69,0.6121065311364687
70,0.9300320383548842
71,1.1256078381527248
72,-0.0031477184649561993
73,0.6119388317130213
74,1.351180296863283
75,-0.695267752539117
76,0.31642626995621204
77,-0.26859222986466486
78,0.09178239854196657
79,-0.2834823769848054
80,-0.738743434644361
81,-1.6498075045080582
82,-1.7091382677929188
83,-1.5692538358804389
84,-0.9498128076586685
85,-0.8889115373177342
86,-1.155528116359144
87,-1.9351526385717117
88,-1.3045847785711306
89,-1.1569440179770136
90,-1.1685238456933733
91,-1.3991158445014058
92,-0.09885209371653811
93,-1.1130279483081231
94,-1.3747408190092838
95,0.2319058405730691
96,-0.47996298546120775
97,-0.7928848150184579
98,-0.8534382040967972
99,-0.6857315442416081
100,-0.02659904890658701
101,0.5935221433228185
102,0.02698426017377509
103,0.4063450001767547
104,0.8374637714837618
105,0.7376059973921135
106,0.7260061808608338
107,0.4261241037737754
108,1.0941608387628674
109,1.6933607727795648
110,0.615632342051788
111,0.48388749671529996
112,2.2209750265917476
113,1.5646500085952295
114,1.4805354213074289
115,1.1310383104250517
116,-0.16285291661379409
117,0.8627609069296
118,0.35977506175820595
119,-0.1201144313212678
120,1.4084757089014635
121,-0.12965191472906187
122,-0.2837902904401143
123,1.1949930303337184
124,0.2259588668536678
125,-0.9259739891712812
126,-0.6754965171603626
127,-0.002683801744000499
128,-2.0612180255074417
129,-0.3016215008201815
130,-1.4601200587401089
131,-0.16209947529742208
132,-0.8281431873649109
133,-1.759731579329475
134,-1.3065395258204562
135,-1.1431591572714497
136,-0.7294121442085759
137,-0.31025330165841264
138,-1.8203939683355637
139,0.5677484141527988
140,-1.8285456218805993
141,-1.6320502131336994
142,-1.2456655517387931
143,-0.27643532368445173
144,-1.507496436333709
145,-1.1324238097116772
146,-0.5627521885774788
147,0.5754129162226438
148,-1.169501137776941
149,-0.23531805658003127
150,0.37906648544729954
151,0.7600300682650657
152,-0.4827666670408249
153,1.2416278225123196
154,0.8749726704635912
155,0.7251958002023191
156,0.4921541335459064
157,0.6635654769030552
158,1.2323688431974715
159,1.4547760182232832
160,-0.20089794297410846
161,0.5004433700517211
162,0.4371234101411315
163,1.0794683009808432
164,0.8066198644507403
165,1.7839181484725626
166,0.8582885326628658
167,-0.21058647389357066
168,0.8217940837749541
169,1.2660722405209874
170,0.8767186271595255
171,0.4033163647839398
172,0.16970505863479746
173,1.174830295803725
174,0.11013724352665731
175,-0.7461568047844723
176,-0.7362722636540405
177,0.19243360707142165
178,-0.45366185408785126
179,0.5388587223130477
180,-2.2093967175370772
181,-0.7119853810768553
182,-1.5931198386499212
183,-1.0330830226422856
184,-2.0758006735563455
185,-1.5616780455314285
186,-2.0358474486609675
187,-0.6120627718063592
188,-1.3522954977506627
189,-1.139719323363548
190,-0.4170764546071099
191,-0.8783082102468732
192,-0.712763910497048
193,-0.6494100385380192
194,0.27446013411262976
195,-0.5690563389653316
196,-1.9496700351461975
197,-0.21177263456071557
198,0.10742045562349564
199,0.16028766337905018
